WBICs	Kw_relative_0.25	Kw_relative_0.5	Kw_relative_0.75	Kw_relative_1	Kw_relative_1.25	Kw_relative_1.5	Kw_relative_2	Kw_relative_4
2563000	21.4208225087718	21.2902586423757	21.1808662514847	21.065220330424	20.9604768666901	20.6131512630003	19.8023361995002	12.3395075888641
2563300	21.313747908526	21.202365040421	21.109199776094	20.9943309214077	20.8974550582481	20.7546336611735	20.4286305455522	19.8002961915614
2566400	21.4209420639341	21.3088514791435	21.2055078278845	21.1025651983337	20.9799615369512	20.7908547868029	20.4073487345094	19.209373221646
2570340	NA	NA	NA	NA	NA	NA	NA	NA
2572100	22.0257074637049	21.9646779137866	21.753646755343	21.2843758811705	20.6910520361534	17.4562562145907	11.8670762730863	8.39723681607565
257300	22.8509560133732	22.7284041939405	22.6352459071264	22.5305335283064	22.3914781507912	22.2592585534045	22.0468073752435	21.3793173921783
257700	22.9004449760008	22.9776077352697	22.9523275073148	22.9298157327675	22.6714452558736	22.4416826263374	22.3543705050274	21.9477583900584
258600	23.2734046340012	22.9550751029454	14.3287041619543	9.15918975144798	7.6387196036832	6.92750681584954	6.36993132146731	5.70486840214482
258700	23.2656264888384	20.8644503006934	10.51452780616	7.34288760353378	6.51086972393898	5.90166503348955	5.58603370545385	4.7902580932931
2589000	21.6916283082392	21.5892499701478	21.5101582068329	21.0762798067031	20.7309271808948	20.2418086927697	16.340939192959	9.19863091987879
259600	23.0069056450903	22.9135451835263	17.8005378913841	12.4839498314104	10.420757330138	9.54963040805454	9.02641820732644	8.114760667911
2598500	21.9805723891318	21.7536059908787	21.2297157547229	20.761648487657	18.9037158389577	17.3559880191014	18.0633733172235	18.1646011392917
2598600	23.0634869313083	23.0165258622326	22.8163027424168	18.8738793629788	13.2155113406955	10.420514057002	8.2751124211969	7.46181662176852
2599000	21.1155964731387	21.1155968090827	21.1155971247665	21.1155974223761	21.1155977044917	21.1155979725244	21.1155984636736	21.1154793093948
2599400	22.8066039214659	16.3262969229507	8.46012605201094	6.61435843667199	5.91891400321634	5.30956692162601	5.32964381656216	5.43563233826345
2599800	22.1148796655991	22.0006781200209	21.5236840622185	17.2286571635259	12.6953212778195	10.237904781969	7.78006927483962	9.16517046510271
2600300	20.960652793624	20.5966748932133	20.3480907019565	20.1848877813542	20.0339101883791	19.938060782216	19.684356375678	17.1490475716389
2600400	21.8463615645699	21.0899366657404	20.8342330376109	20.7052519505796	20.9059150968828	20.6362719156718	20.6983392378946	20.6905820675429
2600800	21.6714218291261	21.8025475795997	21.9034148905238	21.9660222975989	21.9854218294757	21.9307311609696	21.7310871153714	19.8789173517363
2601500	23.2259329818086	10.3062601711434	14.5390173920525	15.69711321297	15.2748276514298	15.7066415320696	15.9173185275602	16.0205756777867
