observed	modeled
10.556	13.625
12.222	15.804
9.4444	11.327
11.057	13.784
10.797	14.836
10	16.484
9.4658	10.935
10.053	12.307
9.8836	13.638
10	14.761
11.981	11.22
10.556	10.057
14.729	11.247
10	13.084
12.965	13.725
12.222	16.091
10	13.071
10	13.869
11.111	14.487
11.111	15.823
12.065	14.603
10.5	16.062
11.389	17.34
12.117	12.471
11.77	13.556
11.383	14.676
11.426	15.29
11.953	17.624
12.406	13.717
9.9064	11.417
10.093	12.37
10.932	13.559
11	15.013
11.889	17.312
12.288	13.793
11.829	14.684
11.258	14.931
11.167	16.059
7.4709	8.4739
6.7248	10.612
7.8973	13.226
8.8265	14.802
9.5775	11.419
9.5837	11.929
9.846	13.482
12.667	14.762
10.205	15.14
10.446	15.686
9.4146	11.066
9.7778	11.956
10.146	12.314
10.603	13.083
11.889	15.088
11.889	16.15
12.167	17.131
10.778	13.613
10.389	14.626
9.8889	13.041
10.667	14.122
11.611	16.502
8.5869	7.8599
11.122	8.374
8.3941	8.0075
8.3258	8.0181
9.273	8.562
8.1411	10.095
8.6363	9.9655
8.3911	9.9032
8.1159	9.7118
7.4257	9.9499
7.771	9.7538
7.5386	10.049
7.739	10.407
12.004	9.6148
8.9303	8.7163
8.6667	8.6523
8.8889	9.2358
10.806	7.7299
7.6767	8.6825
8	9.2112
8.3849	9.6245
7.6667	9.3898
10.535	10.137
11.947	10.716
9.0556	8.5638
10.278	8.8721
12.725	9.655
13.693	10.267
13.389	10.898
14.278	11.863
11.944	12.49
12.148	7.3281
12.335	7.2818
11.403	7.3311
11.551	7.8172
11.597	7.9279
11.233	8.2982
9.4809	7.6915
8.3333	7.8379
10.981	8.3623
11.075	8.6428
13.603	8.8357
11.115	8.8755
7.1398	7.8588
13.757	7.9549
11.54	8.5828
10.637	7.4399
13.253	7.5459
13.251	7.6675
10.523	9.0051
11.286	8.7937
14.694	8.7877
12.371	8.8418
11.73	8.9321
11.296	8.8979
10.921	8.3317
11.803	8.775
10.132	7.953
9.6778	8.6679
9.936	8.5759
10.04	8.7078
10	11.223
12.222	8.212
10	8.3463
13.387	8.6323
6.6331	7.825
10.583	8.0231
10.969	8.2552
10.568	8.481
8.3657	7.6545
12.093	6.6822
11.032	6.9813
10.915	7.4292
10.09	7.7129
8.8316	7.3312
8.9633	7.6908
12.688	8.4082
12.533	8.7754
11.634	8.7696
11.209	8.2114
6.0738	8.0973
9.2514	8.9514
9.192	9.1718
9.2095	9.297
8.4784	9.4232
7.9333	9.2164
8.8037	7.8244
10.689	8.3751
10.267	8.6304
9.5615	8.6108
7.5333	6.6348
7.1446	6.7667
7.5081	6.9955
7.3674	7.1435
7.6841	7.3077
7.498	7.6906
8.2314	7.5924
9.2963	8.0303
9.758	8.1713
9.762	8.235
10.43	7.3463
8.5401	7.1011
8.8664	7.1847
9.0202	7.3326
6.012	7.3399
8.0906	7.5806
7.9854	7.8331
8.127	8.2968
10.945	7.9015
9.6195	8.2957
9.8219	8.4927
10.11	8.6863
16.111	10.116
18.889	12.87
14.335	12.572
9.3351	7.7222
18.333	12.378
21.111	11.767
17.222	11.161
14.189	12.807
9.2959	8.0697
21.887	15.495
13.333	7.4273
11.378	10.313
11.378	10.563
15.3	11.646
10.473	9.2887
13.652	8.9384
16	12.143
16.9	12.148
18	13.272
19.6	14.328
9.5025	8.1065
14.2	8.6987
17.5	10.535
19.6	11.934
10.944	9.1388
20.082	16.841
9.2613	7.4243
19.6	12.106
9.4281	8.3378
12.293	8.3509
16.772	12.717
19	12.935
20	13.229
14.786	9.6258
16.5	11.441
19	12.639
20	14.256
11.219	10.46
7.7649	9.966
9.2416	10.897
5.6936	11.183
9.2944	11.393
11.697	10.331
8.8889	10.656
11.647	10.433
13.889	13.634
16.111	14.494
9.1629	9.1174
11.061	11.608
11	11.588
12	13.85
9.332	7.782
13	13.011
10	11.02
10	11.129
10	9.5786
11.111	10.561
10.556	10.727
11.111	11.028
23.333	22.626
9.048	11.376
12.778	13.164
22.778	12.269
9.3528	13.267
11.722	9.4531
12.22	10.306
12.2	12.885
7.5594	9.0962
10.9	13.578
8.8042	10.732
8.3567	10.54
8.9089	10.562
7.849	9.4712
13.6	11.953
8.1	11.142
17.8	19.63
9.3833	10.129
9.5	10.631
3.5	11.512
9.2485	12.179
9.5719	9.9838
8.9833	10.578
10.097	10.69
13.63	15.348
13.6	16.335
16.91	16.541
17.68	15.629
17.293	15.586
13.53	14.844
13.5	14.923
7.7589	7.6013
8.1919	7.9981
8.486	7.9205
8.3379	8.0733
11.159	6.8799
10.936	7.0995
8.8399	8.1383
15.3	13.811
17.116	13.827
16.435	13.774
17.35	13.768
17.242	13.534
17.7	13.254
16.596	13.379
18.986	17.389
18.939	14.004
21.8	22.016
19.962	13.998
21.4	14.211
13.945	15.143
15.222	15.068
14.858	15.096
15.2	15.148
17	15.151
17.286	15.124
17.154	14.994
19.4	14.934
18.498	14.873
12.436	11.483
15.705	11.421
15.486	11.548
11.625	10.071
12.752	10.277
14.3	10.399
14.578	10.567
11.593	12.862
13.016	12.886
13.031	12.826
13.162	12.966
13.1	13.022
10.306	8.2013
10.583	8.1561
12.946	8.4116
14.837	8.5764
16.124	8.6508
16.919	8.8232
16.2	8.9858
18.671	9.1357
17.827	9.2877
18.2	9.4914
12.604	14.762
12.239	14.395
12.299	14.448
12.478	14.542
12.41	14.511
12.397	14.529
12.379	14.51
12.39	14.535
12.385	14.552
12.3	14.533
12.054	12.795
12.57	12.841
13.614	12.931
10.884	11.929
13.2	11.648
14.703	11.497
14.789	11.688
11.955	11.958
13.548	11.891
13.874	12.017
11.395	11.163
13.688	11.227
13.781	11.454
13.822	11.442
10.116	11.481
14.594	12.716
14.166	12.315
14.093	12.398
14.715	11.849
14.554	12.082
14.571	12.17
11.835	11.042
12.125	11.067
13.47	11.151
13.137	11.219
13.181	11.372
12.644	10.95
13.237	11.1
13.609	11.25
13.76	11.387
14.3	11.4
6.683	7.7858
10.921	10.466
14.817	10.626
15.824	10.907
16.006	10.991
15.4	11.219
13.2	12.533
15.446	12.446
15.088	12.398
14.85	12.625
13.347	13.169
13.376	13.09
13.468	13.171
13.294	13.308
12.87	11.661
13.441	13.279
14.432	13.097
14.171	13.199
14.1	13.447
1.449	4.1621
13.286	15.667
15.655	15.526
14.846	15.435
14.694	15.394
15.6	15.293
13.426	15.487
13.243	15.493
13.278	15.533
8.5191	10.774
11.579	11.178
13.153	11.536
13.155	13.398
13.516	13.192
13.297	12.295
13.006	16.221
14.637	16.25
14.772	16.15
14.837	16.064
14.643	16.071
14.623	16.076
14.803	15.94
1.5757	4.2272
11.028	12.083
14.953	12.338
14.583	12.643
14.401	12.797
11.169	12.501
23.495	16.949
21.6	24.489
22.996	26.036
23.667	25.78
24.731	25.499
24.007	25.038
18.667	20.29
20.334	21.434
20.986	21.966
22.512	22.848
22.667	22.872
19.984	21.158
20.453	21.097
15	22.33
15.471	23.554
24.317	22.686
23.889	22.519
26.003	22.383
25	22.218
24.386	22.053
24.454	22.003
22.819	26.486
22.773	26.242
11.679	11.197
14.796	9.8251
13.578	9.8983
2.3013	4.582
11.592	15.146
11.828	15.124
12.579	15.064
13.202	14.962
12.866	14.884
12.638	14.692
14.524	14.643
12.453	13.829
12.801	14.648
13.096	14.645
12.691	14.58
12.795	14.562
12.952	14.553
12.72	14.472
12.866	12.735
13.305	13.471
14.301	13.434
14.443	13.342
14.213	13.26
14.4	13.218
14.369	13.011
9.1205	9.9101
10.445	9.8723
10.528	10.486
11.195	10.104
11.774	10.123
11.938	10.122
11.724	10.154
10.107	10.201
12.374	10.151
10.595	10.679
12.36	10.729
13.272	10.761
13.49	10.784
13.742	10.848
13.559	10.888
13.993	10.919
14.032	10.941
13.924	10.978
13.941	11.067
11.157	9.994
11.791	10.006
12.342	10.061
12.986	10.105
13.443	10.13
13.958	10.15
13.954	10.174
14.415	10.204
14.316	10.221
15.149	15.757
15.071	15.666
15.305	15.501
15.174	15.401
15.395	15.352
15.865	15.61
14.011	17.219
13.879	17.209
13.787	17.183
14.115	17.137
13.939	17.121
13.862	16.999
12.367	13.223
12.849	13.2
13.382	13.211
13.123	13.221
13.875	13.252
13.937	13.295
13.804	13.319
13.701	13.367
14.152	13.373
13.642	13.286
13.192	16.747
13.24	16.696
14.359	16.774
14.686	16.695
14.331	16.686
14.274	16.678
14.053	16.636
14.525	16.579
12.376	15.484
12.618	15.464
12.687	15.439
12.59	15.431
12.818	15.435
12.704	15.39
12.936	15.331
13.281	15.091
12.852	15.035
12.62	15.022
12.845	14.98
12.952	14.947
13.152	14.917
13.178	14.899
13.156	14.873
13.257	14.352
12.237	20.901
12.801	20.657
13.369	20.543
13.354	20.393
13.785	20.301
13.93	20.254
14.347	18.033
12.384	13.791
15.028	13.806
14.89	14.274
15.583	14.164
15.442	14.145
15.981	14.17
15.676	14.113
15.85	14.102
15.661	14.052
13.078	15.127
13.073	16.014
13.267	16.044
13.502	15.957
14.263	16.04
14.495	15.905
14.633	15.898
14.349	15.82
14.161	15.693
12.945	14.255
13.073	14.249
13.268	14.24
13.134	14.262
13.314	14.506
13.147	14.445
13.718	14.405
13.336	14.33
12.821	14.202
11.982	10.29
13.599	10.359
14.465	10.428
14.376	10.51
14.73	10.545
14.632	10.584
14.727	10.604
14.414	10.718
14.379	10.836
15.625	10.515
9.6249	14.296
9.74	11.409
12.552	18.777
2.2	5.1107
10.857	15.395
12.06	15.508
12.068	15.26
11.58	15.102
12.103	14.814
11.856	14.156
11.515	14.116
11.888	14.082
12.178	14.018
11.655	13.999
11.789	13.996
11.342	13.347
13.585	16.637
12.327	16.293
13.205	16.296
12.815	16.269
12.652	16.248
12.403	16.232
12.504	16.201
12.359	16.111
8.6933	13.322
9.1325	13.765
9.4885	13.782
9.7519	13.754
10.835	13.714
10.904	13.761
10.691	13.733
11.826	13.733
10.837	13.774
1.3422	4.9921
10.697	15.264
13.087	15.234
12.87	15.222
12.935	15.189
12.706	15.176
12.521	15.165
12.61	15.007
11.354	16.43
11.572	16.425
11.9	16.391
12.54	16.376
12.527	16.352
12.746	16.339
12.622	16.87
12.803	16.813
12.645	16.786
13.014	16.75
11.914	19.69
12.283	22.134
12.663	22.074
12.32	22.024
13.169	21.96
12.625	21.851
12.807	19.934
12.211	15.062
15.59	16.61
11.633	14.885
11.954	15.366
11.953	15.298
12.325	15.153
12.362	15.121
12.502	14.988
11.844	14.69
11.476	18.725
12.624	19.216
14.679	19.17
12.884	19.165
12.82	19.062
12.521	18.952
12.58	18.743
10.813	21.407
11.225	21.23
11.348	21.19
11.58	21.14
11.482	21.097
11.035	21.02
11.352	20.787
1.5064	4.0621
11.516	14.836
11.333	14.82
11.768	14.785
11.617	14.759
11.842	14.737
11.785	14.722
11.512	14.712
10.523	20.874
10.643	20.775
11.622	20.72
11.272	20.667
11.597	20.597
11.196	20.468
13.144	20.93
13.307	20.865
13.555	20.812
14.196	20.719
13.185	20.62
13.436	19.129
12.192	16.22
12.394	17.963
12.9	16.152
13.21	17.296
13.588	17.28
13.209	17.299
13.496	17.139
13.403	16.035
12.764	18.066
12.578	17.965
12.421	17.926
13.024	17.871
12.567	17.822
12.862	17.816
12.667	17.763
12.406	16.293
1.9082	5.0628
12.41	10.651
9.792	8.0892
10.519	10.678
10.1	10.399
10.194	10.71
3.7764	4.1673
11.1	9.9647
12.435	10.8
12.507	12.827
12.582	12.432
8.9361	11.325
18.5	12.684
11.436	11.369
11.387	11.293
14.1	11.908
16.2	9.9966
8.5945	9.2901
13.3	10.896
19.444	22.645
8.4203	12.075
8.8352	13.148
7.5782	8.8585
8.3333	12.208
8.211	12.013
14.444	20.478
8.8889	14.871
13.278	7.4266
12.272	7.5821
12.222	10.297
10.013	7.2291
14.566	10.441
15.209	11.91
16.667	16.467
16.182	15.182
13.333	13.435
12.222	12.293
12.222	19.323
15.556	15.692
16.667	15.986
6.3326	7.3034
7.7392	10.504
7.727	11.336
7.4633	12.476
7.9506	14.402
8.6668	14.468
6.2122	8.1235
7.093	10.022
7.6429	11.864
8.5172	14.155
8.427	9.6985
9.5361	12.196
9.2587	14.124
10.389	11.276
5.9632	10.172
7.0282	11.802
7.4277	12.918
8.2139	13.935
7.1775	10.113
7.4066	11.407
7.5827	13.229
8.1942	15.437
6.066	8.4718
7.1675	11.605
7.403	13.346
8.2778	17.391
7.8476	9.9653
8.4954	12.182
8.5653	13.992
8.7685	14.159
8.8307	17.238
7.9008	10.596
8.1673	12.558
8.5556	14.867
8.2479	12.32
8.9557	13.837
9.3351	15.231
8.0873	11.91
8.0873	11.988
8.4232	13.484
9.3889	15.465
8.0505	8.5013
7.4213	8.5283
8.1054	8.6585
7.9117	7.3722
8.6322	8.1126
8.0091	7.5591
8.3266	7.9062
9.4856	8.4441
11.884	16.065
22.222	25.78
17.703	8.5135
17.67	8.8816
14.951	11.525
13.96	11.429
14.444	11.898
15.001	11.283
13.636	10.906
12.222	11.133
12.737	10.354
14.444	10.731
12.56	9.9668
14.356	10.12
13.333	10.361
15.005	10.456
14.361	10.232
11.571	10.493
13.252	10.836
14.205	10.847
16	13.645
12.092	9.8181
15.499	11.069
14.851	9.8958
14.444	10.946
14.4	10.307
17.778	11.285
16.667	10.878
11.111	9.9731
11.764	10.317
12.615	10.463
13.097	10.547
11.361	11.224
15.556	11.871
16.114	12.006
12.24	12.202
13.889	11.446
19.01	15.171
12.844	10.65
14.673	11.595
13.981	10.523
14.122	10.799
14.07	10.884
15.075	10.962
9.5831	9.4055
12.395	10.11
13.816	10.167
7.8233	9.3503
16.962	9.9111
16.739	10.098
16.542	13.116
16.595	12.571
15.485	12.646
15.346	11.252
15.201	10.217
17.611	10.754
15.43	10.168
16.388	25.2
24.546	22.31
26.6	27.506
26.107	27.864
20.778	22.182
22.922	25.688
23.5	26.506
19.444	19.956
17.559	18.346
24.574	28.631
7.7471	8.8529
15.029	11.223
19.444	11.831
17.778	11.571
15	11.379
15.556	11.716
8.8392	8.566
17.778	10.941
17.778	10.571
16.118	12.472
13.875	14.11
13.667	14.212
13.495	13.909
15.035	15.652
10	9.7139
10.778	9.6764
12.167	9.833
16	14.306
22.978	15.065
17.278	14.273
19.619	14.203
13.5	14.032
15.771	13.696
15.667	13.785
16.391	13.955
16.833	13.957
13.498	10.713
13.22	13.399
14.013	13.388
14.97	13.273
15.222	13.014
15.785	13.768
12.693	11.188
14.523	11.423
14.778	11.148
16.29	11.155
18.278	11.271
11.255	8.128
10.518	8.5201
14.045	8.7828
10	8.487
13.146	11.129
13.289	11.244
12.131	10.829
11.656	10.897
10.556	8.9532
9.8662	8.5126
7.7778	9.3237
9.7525	9.3329
8.865	9.4745
13.333	10.55
10.064	9.8278
9.2355	10.114
4.445	8.1281
7.8369	9.4895
14.544	10.232
9.8592	9.7932
7.2222	11.134
9.8666	10.575
10.556	11.703
8.8263	10.9
8.0114	9.8317
7.6446	10.396
6.7329	10.365
4.5	10.396
5.628	10.472
4.5182	10.238
7.1782	8.4764
6.193	9.4091
4.881	9.2363
4.7088	9.7941
4.4444	9.8934
4.2625	8.8563
4.4444	10.846
5.7815	7.6735
5.9836	8.1995
5.9586	8.6175
6.2371	8.6646
6.611	8.6996
5.4633	7.1893
5.7788	7.6948
8.4442	7.0178
5.9403	7.9534
6.27	6.2246
6.6402	7.8634
8.1732	7.3025
6.3902	8.3251
6.6377	6.4258
8.2606	6.5949
8.3111	7.0204
6.8569	6.7464
4.8484	7.5062
6.0085	6.6363
6.3324	6.9754
6.5301	6.3213
5.5511	6.1785
5.8252	6.6414
5.9696	6.6591
6.1619	6.3061
6.9793	6.2185
6.3466	6.6107
5.0656	6.2496
5.8318	7.1439
6.2229	6.7282
6.4832	7.0246
5.1889	7.5852
5.1413	7.967
7.0025	7.3944
5.7975	8.3275
5.6799	7.0721
6.8498	6.971
6.2229	7.4869
6.3075	7.8422
7.18	7.2723
6.8533	8.4358
7.3359	7.801
6.6169	7.3563
7.5919	6.9558
7.9646	7.1518
8.2984	7.5183
6.5723	8.248
7.972	7.6857
7.4789	8.8725
7.6804	6.5214
8.7985	6.7382
16.111	9.9344
8.9347	10.202
11.313	9.19
11.111	10.038
11.135	11.198
10	11.12
12.778	11.509
13.889	12.27
14.444	13.084
13.871	13.794
8.8859	7.1444
14.444	9.915
18.333	11.471
12.222	10.836
12.778	11.537
8.6098	8.2972
16.667	13.965
15	12.761
9.8706	10.518
12.778	11.302
13.889	12.218
9.8134	10.437
15	11.537
16.111	12.6
14.444	13.184
9.3875	10.711
16.111	11.612
18.333	12.303
12.635	11.517
12.158	10.125
13.333	10.918
13.889	11.449
15	14.004
7.2273	7.1234
13.147	11.971
15.556	12.311
15.556	12.744
9.3922	7.4313
12.661	10.624
12.889	11.6
12.786	11.037
14.556	11.912
16.889	12.678
7.1063	6.2931
11.954	11.095
11.889	11.935
13.389	12.634
9.4561	8.8618
12.631	11.85
12.837	12.269
13	12.819
11.111	9.5746
13.167	10.317
14.667	11.252
10.897	9.741
12.597	11.208
13	12.203
13.889	12.555
14.167	13.6
13.125	10.08
12.389	10.889
21.889	12.462
13.5	12.938
15.933	12.583
16.389	13.031
16.889	13.477
18.838	15.897
8.3272	7.281
10.068	7.4967
8.8889	7.9209
12.846	8.4478
10.556	8.4565
15.461	8.2296
9.7371	7.3995
10.535	8.1296
10.274	8.6733
12.743	8.6898
10.524	8.3759
9.61	7.7897
14.253	8.3408
10.225	8.5161
10.989	8.6881
9.9802	8.7694
10.491	8.7627
11.352	10.676
10.28	6.2211
11.139	6.3845
10.875	6.8127
12.778	10.911
8.5363	7.3715
10.209	8.5129
12	10.53
12.7	9.8504
9.564	8.7883
8.5373	9.2591
5.8159	7.8297
6.855	8.0004
7.1538	8.3068
6.9852	7.9981
7.7749	8.1696
7.8616	8.6622
8.6736	8.7688
8.8724	9.001
9.1112	9.0661
9.1659	9.3491
9.1523	9.3937
8.453	7.7496
7.8877	7.8823
14.778	12.94
9.5989	8.795
9.0464	8.9671
8.6405	9.0072
7.6818	6.194
11.263	6.2647
8.5918	6.4742
10.299	6.8176
10.145	6.9793
10.218	7.6491
9.8405	7.7591
8.6499	8.0964
9.4683	8.4505
6.5947	16.379
23.2	18.604
12.765	10.734
12.129	10.144
11.833	10.089
11.39	10.7
7.2582	7.2408
8.2856	8.1759
8.1329	8.6062
10.068	7.3512
9.8986	8.4105
9.8197	9.5556
7.7339	10.275
7.4739	10.644
4.9722	6.4329
7.3048	8.7565
7.3807	9.1092
7.5552	9.195
7.6794	9.4794
8.2522	10.992
9.6021	9.9954
9.3914	10.251
9.6092	10.359
9.2969	10.618
20.556	17.09
17.778	21.058
17.222	13.739
20.008	16.104
11.769	10.753
12.778	12.126
15.556	15.138
15.629	16.389
11.532	10.114
14.444	13.658
20.257	15.835
18.889	17.788
12.772	11.083
12.222	12.718
17.778	16.845
17.222	18.227
10.105	9.3137
18.333	13.758
17.778	16.89
20.888	17.137
13.889	15.534
13.333	15.654
13.194	10.53
13.889	13.302
18.83	16.438
15.042	14.183
8.8668	6.2941
16.667	12.153
20	16.125
20.516	19.12
11.111	10.155
15	14.282
19.444	16.605
20.556	20.508
12.27	9.6521
16.667	14.169
12.222	11.685
14.444	14.34
16.111	16.475
11.131	10.842
16.262	12.137
15	13.391
17.778	15.318
20.556	16.829
11.667	12.824
15	14.267
16.667	15.929
20.556	18.235
12.586	9.72
9.4444	11.723
13.576	16.671
16.667	18.787
18.333	19.08
10.147	10.529
13.889	13.224
18.333	15.854
11.234	10.273
18.889	17.379
16.667	17.33
8.0226	7.4545
14.109	9.5831
17.5	14.168
18.889	17.001
20.333	19.574
8.4779	9.7317
19.444	20.941
14.859	15.907
19.444	19.34
19.444	19.937
11.854	11.867
12.486	12.547
15	15.591
17.778	18.371
18.889	19.982
20.556	22.822
21.485	22.743
6.6498	9.7249
14.444	14.276
18.488	18.111
19.444	19.69
20.556	20.934
23.248	22.497
16.3	24.407
12.072	12.255
15.2	20.48
20	17.442
21.111	22.542
22.222	20.868
24.444	22.702
17.778	16.851
21.667	18.109
23.333	19.282
21.111	22.23
20	19.393
21.667	21.62
18.889	19.836
17.778	17.876
22.615	20.741
25.462	22.164
21.667	17.387
23.333	22.175
20.556	17.132
17.382	15.055
23.889	23.151
21.667	20.395
23.923	23.159
20.5	19.109
21.111	20.536
15	14.31
21.221	18.71
19.444	19.862
15.556	13.588
19.444	15.96
23.889	20.099
14.167	20.792
22.556	22.633
15.236	16.878
11.934	15.132
9.4867	14.666
9.9262	15.538
9.5135	16.521
9.6008	17.272
10.967	14.541
11.336	17.14
12.124	14.612
12.866	15.204
12.324	16.899
10.682	13.305
11.014	15.858
10.315	17.445
6.2978	6.1565
6.2978	6.7633
10.113	13.895
10.174	16.227
10.456	17.248
19.4	26.46
10.674	16
11.387	18.034
