WBICs	RT_relative_0.3	RT_relative_0.4	RT_relative_0.5	RT_relative_0.6	RT_relative_0.7	RT_relative_0.8	RT_relative_0.9	RT_relative_1	RT_relative_1.1	RT_relative_1.2	RT_relative_1.3	RT_relative_1.4	RT_relative_1.5	RT_relative_1.6	RT_relative_1.7
10000	23.7388657389986	23.7416134697827	23.7438392584364	23.7449941658336	23.7446706157727	23.7431657711067	23.7419307428911	23.7404198141702	23.7389522440272	23.7377926465217	23.7369296315187	23.7358832757895	23.7347047090213	23.7344234734706	23.7335417111627
100000	20.7035558789529	20.7035558789529	20.7035558789529	20.7035558789529	20.7035558789529	20.7035558789529	20.7035558789529	20.7035558789529	20.7035558789529	20.7035558789529	20.7035558789529	20.7035558789529	20.7035558789529	20.7035558789529	20.7035558789529
1000000	18.6953966573605	18.0520647804102	16.6857590144271	16.1173744190737	15.2703819363295	14.6707357615119	14.2026799646376	13.7012013159064	13.1900018943677	12.7176465127115	12.2302823372193	12.0791289551003	11.7852681952375	11.5110970262437	11.1727610964758
1000100	16.2678528959279	15.1821357243638	14.3375475213949	13.7169499818318	13.1442227936801	12.7044657930021	12.296146184364	11.9448347143166	11.6116805175972	11.3114515522939	11.0870079625934	10.7227771735331	10.6093394988557	10.3475056104655	10.1722532664826
1000400	19.1350527586491	18.8689800781233	18.5320653904315	17.9734882691111	17.5782412325927	17.0533681404347	17.1908979964228	16.8059035578313	16.5441685883411	14.8401749596932	14.420042357431	14.4745700998355	12.7498573567174	12.4796635181816	11.7284618283641
1000700	16.750373982804	16.750373982804	16.750373982804	16.750373982804	16.750373982804	16.750373982804	16.750373982804	16.750373982804	16.750373982804	16.750373982804	16.750373982804	16.750373982804	16.750373982804	16.750373982804	16.750373982804
1000800	22.0398476552238	22.0398476552238	22.0398476552238	22.0398476552238	22.0398476552238	22.0398476552238	22.0398476552238	22.0398476552238	22.0398476552238	22.0398476552238	22.0398476552238	22.0398476552238	22.0398476552238	22.0398476552238	22.0398476552238
1000900	19.8387311612625	19.8387311612625	19.8387311612625	19.8387311612625	19.8387311612625	19.8387311612625	19.8387311612625	19.8387311612625	19.8387311612625	19.8387311612625	19.8387311612625	19.8387311612625	19.8387311612625	19.8387311612625	19.8387311612625
1001000	4.83041269490104	4.80406421480629	4.81996670182794	4.81728403180918	4.83684566192248	4.8219056099699	4.82083598336177	4.81901539722656	4.82171681989109	4.82424390681262	4.82234856244688	4.8206296493973	4.82491128467456	4.82146556152554	4.82189701424322
1001300	4.95552779339126	4.94207720658893	4.95310427761054	4.92389689292829	4.93255655596354	4.92033721707677	4.90758310222617	4.89738159782739	4.89851404441932	4.88204158542181	4.89244708612422	4.88478228540268	4.88455536307325	4.88320626807286	4.88720116372782
1001400	10.7650955480424	10.1374878641723	9.68184762060734	9.23133153206928	8.92714297616139	8.65028241207854	8.39969176600708	8.21989813894834	8.01088533949968	7.85070629764712	7.70348503259882	7.57669379055982	7.43610073122778	7.30620193664047	7.19380646466657
