WBICs	hc_relative_0.3	hc_relative_0.4	hc_relative_0.5	hc_relative_0.6	hc_relative_0.7	hc_relative_0.8	hc_relative_0.9	hc_relative_1	hc_relative_1.1	hc_relative_1.2	hc_relative_1.3	hc_relative_1.4	hc_relative_1.5	hc_relative_1.6	hc_relative_1.7
1611700	7.79083243906852	7.7782296468721	7.88310642248395	7.81350971980572	8.0580579613858	8.09317571355818	8.11652737524158	7.79852846467652	7.96628983299889	8.1029106205164	7.87279915468606	6.54780452725667	5.67240442867879	5.61760099972195	5.61464562209649
1611800	14.0239757880411	13.6613053496829	13.6078563998294	13.5610965355198	12.6473714663966	12.6232942767764	12.472991255626	11.2924548152944	10.9891890000491	11.2646210349635	11.5046684402366	11.2233625752054	8.99656017896363	10.0252395591169	9.13458628777709
1612000	13.6722280361772	13.633019343223	13.594927495076	13.5737810166528	12.7572558114219	12.7181492928233	12.6208031568889	12.671387678373	12.6046937813877	12.4590676318787	12.5328614015763	12.4921319877932	12.5104057423265	12.4196443469242	12.3292478814871
1612100	20.0632621907227	20.0733145571772	20.0607570359508	20.0508571460035	20.0688270105753	20.0511537049458	20.027225101378	20.0530994206631	20.0536627501998	19.9877329646912	19.9730991454322	19.9763653119789	19.9831170610182	19.9935675630996	19.9762297033423
1612200	7.02327759444387	6.78661687018479	7.71463402268588	7.70037254972086	7.69482428779484	7.69844912053064	7.72284624901173	7.6924819084195	7.6527541561895	7.66184234410753	7.66326334545312	7.66602225797085	7.64885066076178	6.84371032831903	6.79458554537404
1612300	18.4554784334866	18.4191112873236	18.3245736607049	17.9719853606571	17.818740238388	16.9893492084879	16.326537106411	16.1916977726677	15.3223933478567	14.0981817754631	12.3586184171854	13.2759398461874	14.4774682008371	12.7950775294223	11.3893367367519
1612500	19.5283926859684	19.4793721036006	19.3663021506853	19.2465576773745	19.1642139673213	19.0092280271351	18.8857775707444	18.6978173386942	18.0881748535119	18.0349019269294	17.8863330618248	17.6838198979946	17.5686921419319	16.8827506408703	15.4456684010706
1612900	17.8711864200873	17.8478600057049	17.6944772514145	17.7608602552547	17.6016470072224	16.4809562667745	16.3408885939131	15.4814705348288	15.3279858361355	15.1959497956518	14.8614143910282	13.8884979260299	13.7478932037464	13.6885755393019	13.5583977460063
1613000	13.5815166770597	13.5429639137278	13.5433495315993	13.4917828559437	13.5367996393794	16.1516168636844	16.2094013003688	16.3342137985231	16.7838273218641	17.1085590551729	16.5452249962133	15.799893288079	15.7828111495605	12.6169555124762	12.8185377309847
1613500	12.3263708021487	12.0894828676787	12.0123424209785	11.7619001792223	11.7194452289503	11.5476720245013	11.4474949853337	11.4040191403708	11.3364083842122	11.3056116943838	11.2726256389826	11.0946577560416	11.0074312378218	10.9946120779593	11.0377641570416
1614100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1614300	7.62291496317315	7.16962467035099	6.75794842438363	6.70167207228395	6.39971147043119	6.47570451441405	6.37873264480111	6.39237863486332	6.5446764142294	6.4252056520123	6.38956931776861	6.27491649068576	6.31587804737313	6.07556787133562	6.12541639191771
1615900	19.0102634552078	19.0323220626661	18.9388597374785	18.9232042109841	18.9099715909589	18.9014682292397	18.8330551416079	18.8405796230451	18.8622306336217	18.8845658872934	18.776767438033	18.8263527491436	18.837584194337	18.9304806249952	18.9672762516555
161600	23.3389829451517	23.3389829451517	23.3389829451517	23.3389859391826	23.3389859391826	23.3389859391826	23.3389859391826	23.3389859391826	23.3156466627736	23.3156466627736	23.3156466627736	23.3156466627736	23.3156466627736	23.3156466627736	23.3156466627736
1618100	20.4571850912349	20.4571850912349	20.4571850912349	20.4571850912349	20.4571850912349	20.4571850912349	20.4571850912349	20.4571850912349	20.4571850912349	20.4571850912349	20.4571850912349	20.4571850912349	20.4571850912349	20.4571850912349	20.4571850912349
161900	21.5031827594224	21.5031827594224	21.5031827594224	21.5031827594224	21.5031827594224	21.5031827594224	21.5031827594224	21.5031827594224	21.5031827594224	21.5031827594224	21.5031827594224	21.5031827594224	21.5031827594224	21.5031827594224	21.5031827594224
1619100	18.8732165001013	18.9030483184493	18.9203902536872	18.8067332478986	18.6940695544155	18.6185720412987	18.5935211124425	18.6717255406073	18.6442691169035	18.6818020387093	18.6513604783694	18.6135735750137	18.6039001088293	18.5078575917014	18.479330904646
1619700	14.5499524935517	13.8483535929771	13.8566579466553	13.7107789857468	13.340249982521	12.9710490856965	12.6259728289073	10.6481818525983	11.3195809952074	11.7782292660761	11.7180653238093	11.4563480033277	9.30201674099888	10.4704083788808	9.45508629906765
1620000	19.5116472017564	19.5116472017564	19.5116472017564	19.5116472017564	19.5116472017564	19.5116472017564	19.5116472017564	19.5116472017564	19.5116472017564	19.5116472017564	19.5116472017564	19.5116472017564	19.5116472017564	19.5116472017564	19.5116472017564
1620500	19.9747414138369	19.974759394349	19.932605789829	19.9297454165847	19.8625651358552	19.862237285896	19.8579973478027	19.8290251574175	19.7521350181394	19.7521350181394	19.7521350181394	19.7521350181394	19.7521350181394	19.7521350181394	19.7521350181394
1621000	19.832795362466	19.8247341482397	19.8247644373492	19.8247936143848	19.7937408456118	19.7937341338948	19.8040020530954	19.8038900857033	19.7904625978676	19.8173733830303	19.798258994647	19.8028585862389	19.8158972840741	19.8136811626879	19.8402952621542
1621800	8.70015236082546	8.69842144523787	8.51223782673853	8.49740385074768	8.46893615341235	8.83486755191817	8.76712368409419	8.6715402185798	8.41772636016458	8.39330886330385	8.07256543987542	6.81818311680926	6.91434571217226	6.88656287128641	6.72872613115039
1623400	19.4527449107478	19.4427575916439	18.9608359812673	19.3729995000389	19.3320965786986	18.8829463314071	19.0486998628983	18.8419158587891	18.7499760344669	18.6838190212222	18.5784451590369	18.3999493768112	18.1407780766852	18.1492900515564	18.1086605850875
1623700	10.7191932700606	10.4950655305327	10.4957314370099	10.4394726671291	10.5176788152463	10.4426095797588	10.7210193006189	11.2361573135871	11.1168485972468	11.1089383640298	10.9043005612475	10.9056114790759	10.4655298493228	10.4924533454903	10.1204858993584
1623800	11.1198929767358	11.1364498041608	11.1742223454013	10.9299984034913	10.9141942793743	10.8889240212542	10.7253827085879	11.211559153541	11.2120725493134	11.2130620434371	11.2047890752841	11.1331230158989	11.113639209464	11.1460636139085	11.1576697860912
162500	13.5267070847783	13.097151550886	12.5769561489063	11.9850536400937	12.1753215952408	12.2668690724739	12.039156943647	11.1333253735898	11.3594084372584	11.4849070496037	11.3684438390492	11.2689837297488	11.1295426035816	11.1508857684625	11.0383481832726
1626200	19.7932297141801	19.7851488535689	19.7851073267788	19.7851343424996	19.8128862500008	19.8094925497182	19.8251932050304	19.8380713938025	19.8066111562894	19.8037146647767	19.8042486327972	19.8018823137068	19.8071445834682	19.7999617010277	19.8008338773313
1628450	19.7363939831961	19.7357109386013	19.6695331811596	19.6731583087167	19.6671253468069	19.6540759528448	19.6105369150698	19.6033128259258	19.6102727455387	19.5691088964786	19.570505033503	19.5610438255191	19.5720844888383	19.5720844888383	19.5720844888383
1629500	12.9486128761278	13.1586765012278	13.1698329471576	12.9945615283326	12.89450833314	13.008954660781	12.8523021297575	12.750527312503	12.782390903764	12.7843023097992	12.7419795562739	12.704329036573	12.7019908329618	12.6819427006467	12.6984488624225
1630100	7.40202037492231	7.47207966730892	7.30719451092056	7.31941344174678	6.99704996110633	7.07202559586168	6.99695100526503	6.9724635829555	6.81977932527374	6.8823346169275	6.85940400395452	6.83230192278779	6.78945668944698	6.71892803796825	6.6391863912822
1630600	20.1260204428369	20.1260204428369	20.1260204428369	20.1260204428369	20.1260204428369	20.1260204428369	20.1260204428369	20.1260353605531	20.1260353605531	20.1260353605531	20.1260353605531	20.1260353605531	20.1260353605531	20.1261211126442	20.1261211126442
1630700	19.3729855334574	19.3445852036578	19.338577750977	19.34746271491	19.3043227425718	19.3033701128567	19.2961443683928	19.2704295475892	19.265416576847	19.2569178764659	19.2413465244964	19.2216202137285	19.0504175927101	19.0121761711753	19.0077023438174
1631900	14.4468277711207	14.3966015262114	14.3952865985064	14.4261481005257	14.4535345369663	14.4512861633809	14.1862332747228	14.0760153017528	14.0908372029805	14.0572638141394	14.0611310585108	14.0876521271091	14.044680660082	14.0665653923334	13.9902628089665
1632200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
163400	21.3642736450103	21.3642736450103	21.3642736450103	21.3642736450103	21.3642736450103	21.3642736450103	21.3642736450103	21.330907440607	21.3309074404302	21.3309074404299	21.3309074404307	21.3092991113909	21.3073760210648	21.3073760210648	21.3073760210648
163970	6.32023254263027	6.23597400655096	6.18012749529512	6.11025557885077	6.06156122470613	6.12720120244108	5.80131858189954	5.63917628389566	5.26339469825473	4.94226361649339	5.03216632882622	5.02914184710804	5.02914184710804	5.02914184710804	5.02914184710804
1641400	14.6656347417376	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647
1642400	23.3561107699265	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831
1642700	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334
164300	23.1797708685779	23.1796270612697	23.1790208909282	23.1679100022686	23.1670516875439	23.1662369335013	23.1805566142435	23.1804308081848	23.1800377597921	23.1799330433288	23.1771640147806	23.1882649337883	23.188112516016	23.1764750728045	23.1882070824067
1649300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1649400	23.1207572097795	23.1207572097795	23.120757210069	23.1207572100547	23.1207572100547	23.1207573416267	23.1207573416267	23.1207585702225	23.1159074119107	23.1159074119338	23.1114833929329	23.1113844963122	23.0992946092675	23.0992946092675	23.0992946092675
1652200	22.4162101509215	22.4162101512919	22.4026819339106	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586
1653500	22.5080066909782	22.5077635525902	22.5154838638612	22.4936540733205	22.4172955553881	22.4391446562604	22.3934940463941	22.4191460891462	22.1440624606102	22.1441728733752	22.144180346509	22.0557489691431	22.1073596807453	22.0053460566432	21.9104335047513
165700	23.4077398187813	23.4077398187813	23.4077398187813	23.4077422703203	23.4077422703203	23.3853143739456	23.3853143739456	23.3853143739456	23.3853143739456	23.3853143739456	23.3853143661679	23.3853143661679	23.3853143661679	23.3853144112112	23.3853143958842
1658500	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515
1659900	22.4735519579396	22.4183832272495	22.2050452513435	22.1597279079829	22.1596284818075	22.2417323453031	22.2300009654769	22.1962584683628	22.1448221061094	22.1463886962947	22.1523569918754	22.1168693638532	22.0486319267813	22.2781072046633	22.3187224896271
16600	24.1378561823535	24.1378561823535	24.1178224530938	24.1178224814894	24.1048058199921	24.1048058199921	24.1002328649798	24.1002328649798	24.1002328649798	24.1002328649798	24.1002328649798	24.1002328649798	24.1002328649798	24.1002328649798	24.1002328649798
1660100	22.5498452767863	22.526835488415	22.5268298956193	22.5172694734863	22.5276276422092	22.5259827095275	22.5259827095275	22.5259827095275	22.5259827095275	22.5259827095275	22.5259827095275	22.5259827095275	22.5259827095275	22.5259827095275	22.5259827095275
