WBICs	hc_0.5	hc_2.66666666666667	hc_4.83333333333333	hc_7	hc_9.16666666666667	hc_11.3333333333333	hc_13.5	hc_15.6666666666667	hc_17.8333333333333	hc_20
1628450	19.7438611443402	19.7357143077011	19.6671262996541	19.6033197300817	19.5705051534707	19.5720844888383	19.5720844888383	19.5720844888383	19.5720844888383	19.5720844888383
1629500	12.9673175822339	13.1745710020944	12.9464322448009	12.8538277869943	12.7742070685374	12.7017236883733	13.1255839606474	12.3289030743812	12.7774749222813	12.6394001045212
1630100	7.38417106610956	7.39972132850316	7.24694065408747	7.14210872885229	6.97678992542075	6.88925412405876	6.8180051165125	6.76429341539934	6.59705391374954	6.6008621742456
1630600	20.1260204428369	20.1260204428369	20.1260204428369	20.1260204428369	20.1260353605531	20.1260353605531	20.1261211126442	20.1242158185725	20.1242158185725	20.1242158185725
1630700	19.3803541500541	19.3701981253021	19.3470608873569	19.2958809804238	19.2653486957429	19.2404026930568	19.0209111249323	18.957045388378	18.9428268821363	18.9259551929561
1631900	14.436558214341	14.4477470387633	14.424884459512	14.4547992431559	14.334333294398	14.0569403815182	14.0557100424235	14.0665660779837	13.9450764716033	13.854874436493
1632200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
163400	21.3642736450103	21.3309074404299	21.3073760210648	21.3073760210648	21.3073760210648	21.3073760210648	21.3073760210648	21.3073760210648	21.3073760210648	21.3073760210648
163970	6.60572133776006	6.3227362004705	6.17392353119632	6.05328638237719	5.87813281905067	4.94147524554267	5.02914184710804	5.02914184710804	5.02914184710804	5.02914184710804
1641400	17.2091739110901	16.8526601907895	15.4543114925128	14.6491845728696	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647	14.2404979763647
1642400	23.36460219297	23.3468447228399	23.3671411962406	23.3561175854548	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831	23.3628433933831
1642700	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334	22.5129534730334
164300	23.1799219642711	23.179604379463	23.1662681499398	23.1800205555773	23.1881671081136	23.1887753892075	23.198941263065	23.2392380256598	23.2442932059997	23.2234074824856
1649300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1649400	23.1271759782346	23.1207572103301	23.0993714511104	23.0992946092675	23.0992946092675	23.0992946092675	23.0992946092675	23.0992946092675	23.0992946092675	23.0992946092675
1652200	22.4221539313567	22.4082246397703	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586	22.4026819294586
1653500	22.5225278514468	22.5080059631922	22.5090286238695	22.4173771365752	22.4191460891462	22.144180346509	22.1074212099843	21.6737097773597	21.2581464688277	21.3971117342495
165700	23.4077398187813	23.4077422703203	23.3853143739456	23.3853143661679	23.3852922264702	23.3769560697887	23.370342507557	23.3703425096595	23.3703429652039	23.3654098454329
1658500	22.0559469203147	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515	22.0201327246515
1659900	22.4735753579126	22.2258333385927	22.3187573760189	22.1703465424659	22.1849374801218	22.1849374801218	22.1849374801218	22.1849374801218	22.1849374801218	22.1849374801218
16600	24.137851357299	24.1048058199921	24.1002328649798	24.1002328649798	24.1002328649798	24.1002328649798	24.1002328649798	24.1002328649798	24.1002328649798	24.1002328649798
1660100	22.5429444041348	22.5268354880223	22.5259827095275	22.5259827095275	22.5259827095275	22.5259827095275	22.5259827095275	22.5259827095275	22.5259827095275	22.5259827095275
1660400	22.3858115714482	22.1998989273432	21.9214414137187	21.7834601500363	21.7431844174559	21.7431844174559	21.7431844174559	21.7431844174559	21.7431844174559	21.7431844174559
1660800	23.2391029158527	23.2139991077598	23.2139991166581	23.2139991166581	23.2139991166581	23.2139991166581	23.2139991166581	23.2139991166581	23.2139991166581	23.2139991166581
1663400	23.239103474993	23.2199055078426	23.2139996099633	23.2139996099633	23.2139996099633	23.2139996099633	23.2139996099633	23.2139996099633	23.2139996099633	23.2139996099633
1663900	21.4027948688095	21.3589426373979	21.3587172944851	21.3587172944851	21.3587172944851	21.3587172944851	21.3587172944851	21.3587172944851	21.3587172944851	21.3587172944851
1666000	22.8240580890487	22.7648812745673	22.6842596759712	22.6852450474148	22.6852450474148	22.6852450474148	22.6852450474148	22.6852450474148	22.6852450474148	22.6852450474148
166700	23.4185990472705	23.4185990472705	23.408677708704	23.4037526349467	23.4037526349467	23.4037526349467	23.4037526349467	23.4037526349467	23.4037526349467	23.4037526349467
1667400	23.2709037897735	23.2709037895068	23.2709037895068	23.2709037895068	23.2709037895068	23.2709037895068	23.2709037895068	23.2709037895068	23.2709037895068	23.2709037895068
1667600	22.5237603523647	22.5237603523647	22.5237603523647	22.5237603523647	22.5237603523647	22.5237603523647	22.5237603523647	22.5237603523647	22.5237603523647	22.5237603523647
1667700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667800	19.2539396901592	16.610177212519	14.8531717327527	14.2032724375122	14.2032724375122	14.2032724375122	14.2032724375122	14.2032724375122	14.2032724375122	14.2032724375122
167000	22.4890603846917	22.4751158785638	22.4793008508396	22.5212546044763	22.4638614477633	22.4881554203	22.4456390113408	22.4386772170694	22.4383167671557	22.4736687885462
1670030	4.34667176041487	4.27549769991873	4.27326036524773	4.24933732955544	4.22148912181745	4.2016790880907	4.14499237009806	4.11194927303665	4.06695960435286	4.06695960435286
1670820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670830	21.0278143509525	21.0233322159581	21.0233322159581	21.0233322159581	21.0233322159581	21.0233322159581	21.0233322159581	21.0233322159581	21.0233322159581	21.0233322159581
1678200	22.9723067183664	22.896046358964	22.8169730542938	22.6585186266572	22.4785710291543	22.3912275783498	22.1996813509824	22.1907809277622	22.1907809277622	22.1907809277622
168000	23.7928562272983	23.7928562272983	23.7928562272983	23.792926048796	23.792926048796	23.792926048796	23.792926048796	23.792926048796	23.792926048796	23.792926048796
168300	21.5411230873026	21.5411112907468	21.499980464592	21.4022684185115	21.3670489360234	21.3133471225882	21.3133471225882	21.3133471225882	21.3133471225882	21.3133471225882
168400	14.4798394246822	13.8665654739356	13.0131777527334	12.1670489077484	11.9724838371507	11.9724838371507	11.9724838371507	11.9724838371507	11.9724838371507	11.9724838371507
168800	22.8522026659761	22.8384300762125	22.8384300704503	22.8224733622205	22.8061037420553	22.8061037420553	22.8061037420553	22.8061037420553	22.8061037420553	22.8061037420553
1694200	22.2259800724691	22.2021904858506	22.2021904858506	22.2021904858506	22.2021904858506	22.2021904858506	22.2021904858506	22.2021904858506	22.2021904858506	22.2021904858506
1694700	21.2045295920267	21.1692793509511	21.1692793509511	21.1692793509511	21.1692793509511	21.1692793509511	21.1692793509511	21.1692793509511	21.1692793509511	21.1692793509511
1701400	23.4304608316809	23.4304607333861	23.406175155201	23.4006295694919	23.4006811677714	23.4006811677714	23.4006811677714	23.4006811677714	23.4006811677714	23.4006811677714
1701800	22.6395486846991	22.6391775375699	22.6370373624943	22.6274229642128	22.6274234226216	22.6274234226216	22.6274234226216	22.6274234226216	22.6274234226216	22.6274234226216
1704100	22.6305400716498	22.6323379728899	22.6294623480748	22.6253464918479	22.6203648901646	22.6187623897662	22.6187623897662	22.6187623897662	22.6187623897662	22.6187623897662
1707400	21.4747929165289	21.4747929165289	21.4747929165289	21.4747929165289	21.4747929165289	21.4747929165289	21.4541490362203	21.4507196532708	21.4507196532708	21.4507196532708
1708600	22.7415680843736	22.7461257641814	22.7461257641814	22.7461257641814	22.7461257641814	22.7461257641814	22.7461257641814	22.7461257641814	22.7461257641814	22.7461257641814
1708800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
171000	14.4282234626404	13.9539605588303	12.5358696020935	12.0707209378007	11.6765768651337	11.6765768651337	11.6765768651337	11.6765768651337	11.6765768651337	11.6765768651337
1711500	22.2262476782942	21.9801759312964	21.7255934654086	21.4873983896114	21.4774460292934	21.4774460292934	21.4774460292934	21.4774460292934	21.4774460292934	21.4774460292934
1712800	21.4316685384251	20.8335463341139	20.4934430026869	19.8882007703033	15.250975957941	15.250975957941	15.250975957941	15.250975957941	15.250975957941	15.250975957941
1713200	21.8664535851081	21.6470567978991	21.4227625314368	21.5795339008682	21.5795339008682	21.5795339008682	21.5795339008682	21.5795339008682	21.5795339008682	21.5795339008682
1714900	23.3052711044159	23.2706693297279	23.2706596649438	23.2688687799711	23.2688687799711	23.2688687799711	23.2688687799711	23.2688687799711	23.2688687799711	23.2688687799711
1717100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1717300	21.4251730340862	21.4251730340862	21.4251730340862	21.4251730340862	21.4251730340862	21.4251730340862	21.4251730340862	21.4003845307922	21.3980208193662	21.3980208193662
1717700	21.3957083866888	21.3957083866888	21.3957083866888	21.367184955468	21.3671849554755	21.3671849554755	21.3671849554755	21.3671849554755	21.3671849554755	21.3671849554755
1718500	22.7081708614368	22.7081708614368	22.7081708614368	22.7081708614368	22.7081708614368	22.7081708614368	22.7081708614368	22.7081708614368	22.7081708614368	22.7081708614368
1722000	13.9035279495186	12.1509179265558	12.522492948601	11.7764948927118	11.7455868108814	11.3745135308539	11.1994780341033	10.5727837830743	9.77966494902834	7.80946727826713
1727000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727200	22.7558393939138	22.6448125145723	22.6297567498436	22.5610450672522	22.5610450672522	22.5610450672522	22.5610450672522	22.5610450672522	22.5610450672522	22.5610450672522
1727700	10.4371642851007	10.407425710845	9.57448393879615	9.46068476582824	9.16655518406194	8.97296854988271	8.92466677363637	8.85627967522076	8.79821133312511	8.72428245375367
173300	21.7837187562975	21.7837187562975	21.7837187562975	21.7837187562975	21.7837187562975	21.7837187562975	21.7837187562975	21.7837187562975	21.7671574257982	21.7462233991068
173500	12.1867226596751	11.808809820577	10.2259082924798	9.47367669767207	9.47367669767207	9.47367669767207	9.47367669767207	9.47367669767207	9.47367669767207	9.47367669767207
1735000	22.6468623351312	22.6468623351312	22.6331837366469	22.6331538273034	22.6331532387205	22.6271749675464	22.6132041423645	22.6092853382478	22.5987242922111	22.5987242922111
1736200	22.2298072871395	22.160939959043	22.1216720433974	21.7563364774663	21.6717258631531	21.4981756011158	21.3931995438506	21.4457404048505	21.4457404048505	21.4457404048505
1753300	22.6056434089013	22.6056443283619	22.605491516886	22.605491516886	22.605491516886	22.605491516886	22.605491516886	22.605491516886	22.605491516886	22.605491516886
1753500	21.8276930018067	21.8138546967138	21.8030395225557	21.8030395224085	21.8030389681896	21.7897228409161	21.7897228409161	21.7877501380716	21.7877501659582	21.7877500728965
1756000	20.076417508495	20.0611177430846	20.0611177430846	20.0611177430846	20.0611177430846	20.0611177430846	20.0611177430846	20.0611177430846	20.0611177430846	20.0611177430846
175700	23.39158220181	23.39158220181	23.3915824237827	23.3614906430772	23.2684070734919	23.243257609	23.22626387357	23.1564509009262	23.1279362947082	23.1264834025422
1757200	20.6714636414655	18.8316900297219	18.6557311411663	17.2793392630015	16.2279339110125	16.3337818794365	16.3337818794365	16.3337818794365	16.3337818794365	16.3337818794365
1760000	7.02527381202763	6.79727476903374	6.66291130872788	5.68710705150155	5.42077923595284	5.41551716058083	5.41551716058083	5.41551716058083	5.41551716058083	5.41551716058083
1760300	11.8308438783749	10.2115869518046	9.08635064912517	9.08635064912517	9.08635064912517	9.08635064912517	9.08635064912517	9.08635064912517	9.08635064912517	9.08635064912517
1762700	8.26376997541589	8.22183956491717	7.15928501482451	7.21922577295968	6.23169633680434	5.9832642508801	5.93224616905415	5.93224616905415	5.93224616905415	5.93224616905415
1763000	20.9461990082639	20.9060727052521	20.904297456855	20.8822301071611	20.8767572833768	20.8767572833768	20.8767572833768	20.8767572833768	20.8767572833768	20.8767572833768
1763900	20.7774646617518	20.6983035428159	20.5415022406858	20.355276945977	20.4685991600961	20.4685991600961	20.4685991600961	20.4685991600961	20.4685991600961	20.4685991600961
1764000	9.05213986872524	9.05870904253356	8.97780312283232	8.63673783279338	7.31759970539599	7.07464440756379	7.07464440756379	7.07464440756379	7.07464440756379	7.07464440756379
1764400	19.6284455935628	19.6284455935628	19.6284455935628	19.6284455571369	19.6284456555254	19.6021384922593	19.6021384922593	19.6021384922593	19.6021384922593	19.6021384922593
1764500	9.87022388653336	8.97134925304468	9.1303068940056	8.52604315604772	8.45654621059409	7.37842240971808	7.37842240971808	7.37842240971808	7.37842240971808	7.37842240971808
1766600	21.284756215637	21.2847784092191	21.284827324235	21.2782459607167	21.2782459607167	21.2782459607167	21.2782459607167	21.2782459607167	21.2782459607167	21.2782459607167
1773300	23.7952327122909	23.7799488271865	23.7799488282365	23.7799488282365	23.7799488282365	23.7799488282365	23.7799488282365	23.7799488282365	23.7799488282365	23.7799488282365
177500	7.93457974925487	6.69014584222252	5.61108251429624	5.61108251429624	5.61108251429624	5.61108251429624	5.61108251429624	5.61108251429624	5.61108251429624	5.61108251429624
178000	22.7523840549884	22.7545347351352	22.7472018841677	22.7427712470179	22.7406127065988	22.7512400694976	22.7512400694976	22.7512400694976	22.7512400694976	22.7512400694976
1782700	22.7216079476663	22.4962932884503	22.3121750058216	22.4416982581028	22.4636336343888	22.4636336343888	22.4636336343888	22.4636336343888	22.4636336343888	22.4636336343888
178700	22.5348393704883	22.5348301033889	22.5173779518145	22.501977647512	22.5045443454949	22.4866245369233	22.4866245369233	22.4866245369233	22.4866245369233	22.4866245369233
1788300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
179100	13.532750622284	12.6495243073112	11.9299979911608	10.8154770522465	10.4835440231918	10.4835440231918	10.4835440231918	10.4835440231918	10.4835440231918	10.4835440231918
1794700	22.5383027301677	22.5347088134191	22.5231273951842	22.5231273951842	22.5231273951842	22.5231273951842	22.5231273951842	22.5231273951842	22.5231273951842	22.5231273951842
179800	6.56081896078438	6.32155949012727	6.42544470251834	6.14236945109813	6.09600968136759	5.99589215732005	5.903697058925	5.85820583344697	5.86351025492181	5.73882040864937
180000	10.1768470606365	9.90553373400375	8.09637324358009	5.4444904059499	5.32771817839772	5.32771817839772	5.32771817839772	5.32771817839772	5.32771817839772	5.32771817839772
1800500	23.2953577367304	23.289401548033	23.2726243240179	23.2726243240922	23.272624391006	23.272624391006	23.272624391006	23.272624391006	23.272624391006	23.272624391006
180300	12.2241611182582	11.7107771147602	11.1594224701418	10.9125463177452	11.1268079479777	10.5099096625028	10.7675870547986	10.3921838071631	9.83866269521179	9.98550534103921
1807570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
181400	20.8212038313188	20.818742960629	20.8112564848584	20.8089204393955	20.8056548698392	20.7942092014477	20.789160613287	20.7900408974218	20.7742396999989	20.7713909024367
181500	20.9349033405643	20.9347986492664	20.8796684664324	20.8598957454224	20.8717047494324	20.8717047494324	20.8717047494324	20.8717047494324	20.8717047494324	20.8717047494324
181700	20.356538973002	20.356538973002	20.356538973002	20.356538973002	20.356538973002	20.3565332933955	20.3269100912321	20.3269100912321	20.3269100912321	20.3269100912321
181900	19.5544370284166	17.4980733855328	16.0698512949268	15.6748555365501	15.3743279519295	15.3743279519295	15.3743279519295	15.3743279519295	15.3743279519295	15.3743279519295
182000	21.5809106442426	21.5262491172441	21.3788307399339	21.1197554923069	21.1055571107154	21.1055571107154	21.1055571107154	21.1055571107154	21.1055571107154	21.1055571107154
1820900	21.5971674835898	21.5971674835898	21.5769394117397	21.5729516920265	21.5729516920265	21.5729516920265	21.5729516920265	21.5729516920265	21.5729516920265	21.5729516920265
182100	22.5108850970657	22.5066129495113	22.4975880350699	22.4903492920246	22.5017267830276	22.4940789304408	22.488204286136	22.4744208932905	22.4613198344806	22.4613198344806
182200	20.8842445619457	20.8744584452704	20.8721003586115	20.8643119398771	20.8671099610714	20.8611483949526	20.8611472202901	20.8611472202901	20.8611472202901	20.8611472202901
182300	22.0865325641008	22.0865325641008	22.0908620310981	22.0908620281298	22.1011910934368	22.0906775184241	22.0811528946051	22.0841624596939	22.0841624596939	22.0841624596939
1823500	23.4790297309587	23.4622007391652	23.4555157114497	23.4555157114497	23.4555157114497	23.4555157114497	23.4555157114497	23.4555157114497	23.4555157114497	23.4555157114497
182400	23.1370367436498	23.0834258284878	23.0554634167567	23.0554634167567	23.0554634167567	23.0554634167567	23.0554634167567	23.0554634167567	23.0554634167567	23.0554634167567
1825100	22.961126640315	22.847591039889	22.8057431114284	22.7636366401517	22.698138819689	22.6875166127006	22.6875166127006	22.6875166127006	22.6875166127006	22.6875166127006
1827300	23.2532857704108	23.2533193765912	23.2533193769836	23.2464147801322	23.2464147801322	23.2464147801322	23.2464147801322	23.2464147801322	23.2464147801322	23.2464147801322
182900	19.3454068055058	19.2741959935383	19.338371867743	19.3322898926722	19.2820888246851	19.3327527982175	19.3327527982175	19.3327527982175	19.3327527982175	19.3327527982175
183000	21.6998912086802	21.6443498605393	21.3891839638291	20.4141233548017	20.1259747433632	20.1318285140598	20.1318285140598	20.1318285140598	20.1318285140598	20.1318285140598
1831700	5.0267694611659	4.73663495313072	4.60721997887153	4.55670364986082	4.55449337079787	4.54671047221887	4.54671047221887	4.54671047221887	4.54671047221887	4.54671047221887
1832100	21.5940591037181	21.582072040323	21.5572734178889	21.5716457287959	21.5716457287959	21.5716457287959	21.5716457287959	21.5716457287959	21.5716457287959	21.5716457287959
1832200	4.70000944216417	4.59401306858751	4.49313744521307	4.50750979034908	4.47522469712685	4.47522469712685	4.47522469712685	4.47522469712685	4.47522469712685	4.47522469712685
1832800	21.6308964506875	21.6203436960935	21.6168576662138	21.6399748485321	21.5980247847066	21.5966303503204	21.5845354737242	21.5869311012498	21.5869311012498	21.5869311012498
1833000	21.4976605491499	21.5420131756889	21.4282074971653	21.4430718606176	21.4348163596909	21.4348163596909	21.4348163596909	21.4348163596909	21.4348163596909	21.4348163596909
1833100	8.32662873111608	7.49898695607122	7.27213826477003	7.28305580144467	7.28305580144467	7.28305580144467	7.28305580144467	7.28305580144467	7.28305580144467	7.28305580144467
1833200	21.5156182985	21.4769477861514	21.4239612447895	21.4067825410194	21.3790646841609	21.3790646841609	21.3790646841609	21.3790646841609	21.3790646841609	21.3790646841609
1833300	5.43312749358175	5.3071682550668	5.32504539628569	5.3287319651461	5.28509852399899	4.67642606452865	4.52468518226005	4.53509661718266	4.53509661718266	4.53509661718266
1833900	19.4425932989781	19.4425286344477	19.4390975961228	19.4390975961228	19.4390975961228	19.4390975961228	19.4390975961228	19.4390975961228	19.4390975961228	19.4390975961228
1834000	7.86287531588289	8.04841782551892	7.08929844703346	7.06994989021914	7.06994989021914	7.06994989021914	7.06994989021914	7.06994989021914	7.06994989021914	7.06994989021914
1834500	20.5730699831397	20.5659885315937	20.5567742081385	20.5446071712743	20.5457842986447	20.5457842986447	20.5457842986447	20.5457842986447	20.5457842986447	20.5457842986447
1835000	7.19832190302943	7.18455627282913	6.49225171856254	6.19568630970526	6.08744309357316	6.08744309357316	6.08744309357316	6.08744309357316	6.08744309357316	6.08744309357316
1835100	6.44568121391454	6.34710401728585	6.32743480166527	6.08229183319649	5.26616923351647	5.11291421675427	5.08761652336236	5.06835941901474	5.06835941901474	5.06835941901474
1835200	19.6419606347598	19.6383445029527	19.6418232554706	19.6418502381149	19.6451848224411	19.616145475304	19.5942177562753	19.5897552797143	19.5897552797143	19.5897552797143
1835300	5.57266573741684	5.54361566414684	5.42752274842769	5.41577803643488	5.3996494097672	5.36928423764322	5.345924892194	5.3458107276287	5.31475313660013	5.30959076833368
1835500	19.9341977602768	19.633071747285	19.4457978916276	19.1413006995177	18.7677413609354	18.6043474767846	18.653266578821	18.653266578821	18.653266578821	18.653266578821
1835600	21.1317893514895	21.1211092773048	21.1243641209728	21.0925288175813	21.0897228203531	21.0897228203531	21.0897228203531	21.0897228203531	21.0897228203531	21.0897228203531
1835700	20.3710864130674	20.3213712439763	20.1411019595004	19.3764105450753	19.2855416555725	19.5552279394955	18.5450821708342	19.1627608236841	18.8501250169013	19.1532176245981
1836700	7.89900381004247	7.86297487782268	7.57055267074447	7.14800388828158	6.18238383052502	6.02395401062094	5.97591208436042	5.97591208436042	5.97591208436042	5.97591208436042
1837100	19.1721134253716	16.7291192558708	16.3913273526893	16.3913273526893	16.3913273526893	16.3913273526893	16.3913273526893	16.3913273526893	16.3913273526893	16.3913273526893
1837200	21.1265717532793	21.1135722292898	21.09865011059	21.09865011059	21.09865011059	21.09865011059	21.09865011059	21.09865011059	21.09865011059	21.09865011059
1837700	19.5726580865158	19.5554958154802	19.4572634545372	19.2893553709433	19.0872917496112	18.8572551304548	18.6001101074222	18.4376485583676	18.4989484442158	18.5721501155563
1838500	21.641736165932	21.6382279187628	21.638227920826	21.6285527994336	21.6075750659183	21.5897692619214	21.5897692619214	21.5897692619214	21.5897692619214	21.5897692619214
1838600	19.3665723213683	17.3939567921287	16.5227193870993	16.4978521799109	16.4978521799109	16.4978521799109	16.4978521799109	16.4978521799109	16.4978521799109	16.4978521799109
1838800	20.3843097237843	19.4730990266349	18.7951260497929	18.8570688376241	18.8570688376241	18.8570688376241	18.8570688376241	18.8570688376241	18.8570688376241	18.8570688376241
1839000	9.89931851945391	8.85063961773859	8.52951981942678	8.52951981942678	8.52951981942678	8.52951981942678	8.52951981942678	8.52951981942678	8.52951981942678	8.52951981942678
1839100	17.6848822287962	14.9889655595977	14.6792727785525	13.870807270538	13.6823017486044	13.6823017486044	13.6823017486044	13.6823017486044	13.6823017486044	13.6823017486044
184000	21.360926082381	21.3476984813616	21.3315405798746	21.3230578693863	21.3474479345323	21.3206186069373	21.3206186069373	21.3206186069373	21.3206186069373	21.3206186069373
1840100	21.1805068409665	21.1936767134289	21.1698614542052	21.1957516201029	21.2016240083179	21.1877687486574	21.2276925024937	21.2276925024937	21.2276925024937	21.2276925024937
1840400	16.5345107717728	15.2199658649739	13.2290940278614	12.597344313344	12.6455607219465	12.431620915655	12.436590113563	12.436590113563	12.436590113563	12.436590113563
1840800	21.0743085632528	21.0555512313358	21.079908035531	21.0717482149263	21.0351283596152	21.0351283596152	21.0351283596152	21.0351283596152	21.0351283596152	21.0351283596152
184100	21.8901582650952	21.8794047828973	21.8667471625047	21.8411447733643	21.8411400548615	21.8411400548615	21.8411400548615	21.8411400548615	21.8411400548615	21.8411400548615
1841300	21.4487685910676	21.4398015540333	21.429664550431	21.440467187642	21.3990642174372	21.378030217307	21.359664557364	21.359664557364	21.359664557364	21.359664557364
1841500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1841900	21.3508601884414	21.3508601884414	21.3508601884414	21.3508601884414	21.3508601884414	21.3508601884414	21.3508601884414	21.3508601884414	21.3508601884414	21.3508601884414
184200	20.9444738384859	20.9246243021078	20.9095864610422	20.9014618464603	20.8419100505193	20.8288399116995	20.8440976294684	20.8440976294684	20.8440976294684	20.8440976294684
1842300	21.7671023046921	21.7537816339406	21.7441259802099	21.7125529810353	21.7125529810353	21.7125529810353	21.7125529810353	21.7125529810353	21.7125529810353	21.7125529810353
1842400	6.34819620218461	6.18211276615586	6.11008156655881	6.08484774122976	6.06467333292248	6.05978478338265	6.08613591126141	6.10124029907893	6.10124029907893	6.10124029907893
1842500	10.4883138616787	10.2916808978715	9.88664768650939	9.75360907132968	9.62161777286251	9.54759273166462	9.52354323900209	9.50853568052241	9.50853568052241	9.50853568052241
1842900	19.8761047407743	19.6136215056404	19.1269943340635	18.6456828296054	18.4457654243459	18.4457654243459	18.4457654243459	18.4457654243459	18.4457654243459	18.4457654243459
184300	20.7508602346881	20.7595642623125	20.7705096540295	20.7553283992959	20.7560256861526	20.7560256861526	20.7560256861526	20.7560256861526	20.7560256861526	20.7560256861526
1843100	8.96441903099111	8.91477309083549	7.9514440831037	7.90822138307016	7.90822138307016	7.90822138307016	7.90822138307016	7.90822138307016	7.90822138307016	7.90822138307016
1843500	6.01247191403071	5.40395014646277	5.01743580746606	4.97028729673435	4.9306977034172	5.46814175062124	4.92211481543345	4.89054935786005	4.89054935786005	4.89054935786005
1843700	16.0597154245367	13.2758654050181	12.5117851411232	12.4539238136463	12.4539238136463	12.4539238136463	12.4539238136463	12.4539238136463	12.4539238136463	12.4539238136463
1843900	21.25398372514	21.1729091068778	21.1347974407114	21.1347974407114	21.1347974407114	21.1347974407114	21.1347974407114	21.1347974407114	21.1347974407114	21.1347974407114
1844000	18.5340157888458	17.0373945255047	15.9300845826064	14.5289051318306	14.2416448431299	14.0580027116185	14.0580027116185	14.0580027116185	14.0580027116185	14.0580027116185
1844100	19.9114431087197	19.8523272111244	19.7922790546305	19.8247648856606	19.8054349494371	19.8054349494371	19.8054349494371	19.8054349494371	19.8054349494371	19.8054349494371
1844300	19.9206464211877	19.8138957842524	19.7063904338158	19.7063904338158	19.7063904338158	19.7063904338158	19.7063904338158	19.7063904338158	19.7063904338158	19.7063904338158
1844700	9.23849366265859	8.1947471020498	7.54705131990923	7.40152912938412	7.21617748817175	7.13356695808158	7.0655163960132	7.07036599896616	7.07036599896616	7.07036599896616
1845400	7.37182430608305	7.20067064234669	6.71312060437351	6.35041822208815	6.32374202394065	6.32374202394065	6.32374202394065	6.32374202394065	6.32374202394065	6.32374202394065
1845600	19.4449543341118	19.3783742489075	19.3364815977212	19.2592380507871	19.226997383274	19.2435621605239	19.2159363588751	19.2159363588751	19.2159363588751	19.2159363588751
1846700	20.015498118895	19.9922345993689	19.9545918467231	19.9473570374066	19.9473570374066	19.9473570374066	19.9473570374066	19.9473570374066	19.9473570374066	19.9473570374066
1847000	20.7756880724369	20.2699680183734	19.2483568477179	19.4023934810719	19.3457297916889	19.3457297916889	19.3457297916889	19.3457297916889	19.3457297916889	19.3457297916889
1847500	19.4309786480914	19.1021332365322	18.840616242507	18.1454435492466	18.2190297809719	18.2190297809719	18.2190297809719	18.2190297809719	18.2190297809719	18.2190297809719
1847800	9.37142378445879	9.0050226088795	8.4109378790827	8.19145426354189	8.01227207969157	7.94408406950374	7.94408406950374	7.94408406950374	7.94408406950374	7.94408406950374
